data,diaDoAno,mes,dia,hora,vento,radiacao,demanda
08-Jul-2017,189,7,8,16,4,297.1666667,2212.56
08-Jul-2017,189,7,8,17,3.9,40.75,2404.08
08-Jul-2017,189,7,8,18,2.8,0,2426.76
08-Jul-2017,189,7,8,19,2.4,0,2296.98
08-Jul-2017,189,7,8,20,2.2,0,2170.98
08-Jul-2017,189,7,8,21,2,0,2089.08
08-Jul-2017,189,7,8,22,2,0,1973.16
08-Jul-2017,189,7,8,23,2.5,0,1819.44
09-Jul-2017,190,7,9,0,2.5,0,1682.1
09-Jul-2017,190,7,9,1,2.1,0,1600.2
09-Jul-2017,190,7,9,2,2.9,0,1540.98
09-Jul-2017,190,7,9,3,2.3,0,1483.02
09-Jul-2017,190,7,9,4,2.6,0,1472.94
09-Jul-2017,190,7,9,5,3,0,1443.96
09-Jul-2017,190,7,9,6,2.1,10.36111111,1374.66
09-Jul-2017,190,7,9,7,2,80.27777778,1441.44
09-Jul-2017,190,7,9,8,4.1,192.0277778,1488.06
09-Jul-2017,190,7,9,9,4.6,135.0555556,1571.22
09-Jul-2017,190,7,9,10,3.7,183.25,1610.28
09-Jul-2017,190,7,9,11,3.5,168.5833333,1659.42
09-Jul-2017,190,7,9,12,3.2,239.8055556,1663.2
09-Jul-2017,190,7,9,13,3.1,286.8611111,1651.86
09-Jul-2017,190,7,9,14,3.1,168.6944444,1619.1
09-Jul-2017,190,7,9,15,3.4,154.3611111,1674.54
09-Jul-2017,190,7,9,16,4.2,89.33333333,1752.66
09-Jul-2017,190,7,9,17,2.3,18.27777778,1997.1
09-Jul-2017,190,7,9,18,2.2,0,2115.54
09-Jul-2017,190,7,9,19,2.4,0,2109.24
09-Jul-2017,190,7,9,20,2.9,0,2041.2
09-Jul-2017,190,7,9,21,2.5,0,1980.72
09-Jul-2017,190,7,9,22,2.3,0,1878.66
09-Jul-2017,190,7,9,23,3.3,0,1704.78
10-Jul-2017,191,7,10,0,2.7,0,1549.8
10-Jul-2017,191,7,10,1,1.9,0,1459.08
10-Jul-2017,191,7,10,2,2.4,0,1436.4
10-Jul-2017,191,7,10,3,2.6,0,1438.92
10-Jul-2017,191,7,10,4,2.5,0,1513.26
10-Jul-2017,191,7,10,5,1.6,0,1498.14
10-Jul-2017,191,7,10,6,2.4,7.333333333,1620.36
10-Jul-2017,191,7,10,7,2.6,45.02777778,2042.46
10-Jul-2017,191,7,10,8,2.9,114.4722222,2777.04
10-Jul-2017,191,7,10,9,3.4,240.3888889,3070.62
10-Jul-2017,191,7,10,10,3.7,355.6944444,3292.38
10-Jul-2017,191,7,10,11,3.2,156.1666667,3223.08
10-Jul-2017,191,7,10,12,4.1,234.8333333,3139.92
10-Jul-2017,191,7,10,13,2.4,220.2777778,3160.08
10-Jul-2017,191,7,10,14,2.9,146.9166667,3176.46
10-Jul-2017,191,7,10,15,3.2,192.7777778,3270.96
10-Jul-2017,191,7,10,16,1.8,98.44444444,3249.54
10-Jul-2017,191,7,10,17,2.5,25.13888889,3253.32
10-Jul-2017,191,7,10,18,1.9,0,2909.34
10-Jul-2017,191,7,10,19,1.8,0,2508.66
10-Jul-2017,191,7,10,20,1.5,0,2283.12
10-Jul-2017,191,7,10,21,2,0,2164.68
10-Jul-2017,191,7,10,22,1.6,0,1989.54
10-Jul-2017,191,7,10,23,1.5,0,1740.06
11-Jul-2017,192,7,11,0,1.7,0,1592.64
11-Jul-2017,192,7,11,1,2.6,0,1490.58
11-Jul-2017,192,7,11,2,2.5,0,1457.82
11-Jul-2017,192,7,11,3,2.9,0,1477.98
11-Jul-2017,192,7,11,4,3,0,1534.68
11-Jul-2017,192,7,11,5,2.8,0,1525.86
11-Jul-2017,192,7,11,6,5.5,2,1626.66
11-Jul-2017,192,7,11,7,4,58.05555556,2033.64
11-Jul-2017,192,7,11,8,3.4,141.6666667,2812.32
11-Jul-2017,192,7,11,9,2.5,231.3611111,3099.6
11-Jul-2017,192,7,11,10,2.1,239.4444444,3287.34
11-Jul-2017,192,7,11,11,2.8,252.9444444,3312.54
11-Jul-2017,192,7,11,12,4.9,174.0277778,3238.2
11-Jul-2017,192,7,11,13,2.5,204.3333333,3185.28
11-Jul-2017,192,7,11,14,3.2,75.94444444,3282.3
11-Jul-2017,192,7,11,15,2.8,112.5277778,3361.68
11-Jul-2017,192,7,11,16,1.8,53.91666667,3349.08
11-Jul-2017,192,7,11,17,1.4,15.33333333,3310.02
11-Jul-2017,192,7,11,18,1.6,0,2923.2
11-Jul-2017,192,7,11,19,2.1,0,2535.12
11-Jul-2017,192,7,11,20,2.1,0,2312.1
11-Jul-2017,192,7,11,21,1.8,0,2184.84
11-Jul-2017,192,7,11,22,2,0,1944.18
11-Jul-2017,192,7,11,23,3.4,0,1748.88
12-Jul-2017,193,7,12,0,3.8,0,1583.82
12-Jul-2017,193,7,12,1,4,0,1509.48
12-Jul-2017,193,7,12,2,2.6,0,1466.64
12-Jul-2017,193,7,12,3,2.5,0,1479.24
12-Jul-2017,193,7,12,4,2.3,0,1544.76
12-Jul-2017,193,7,12,5,3,0,1528.38
12-Jul-2017,193,7,12,6,2.7,7.5,1653.12
12-Jul-2017,193,7,12,7,2.6,51.30555556,2072.7
12-Jul-2017,193,7,12,8,2.9,148.5555556,2836.26
12-Jul-2017,193,7,12,9,3.3,250.8611111,3206.7
12-Jul-2017,193,7,12,10,5.4,421.75,3279.78
12-Jul-2017,193,7,12,11,4.6,458.8055556,3391.92
12-Jul-2017,193,7,12,12,4.2,825.9444444,3419.64
12-Jul-2017,193,7,12,13,4.9,570.7777778,3452.4
12-Jul-2017,193,7,12,14,4,528.4166667,3619.98
12-Jul-2017,193,7,12,15,4.6,443,3701.88
12-Jul-2017,193,7,12,16,3.1,229.6666667,3572.1
12-Jul-2017,193,7,12,17,3.2,40.47222222,3449.88
12-Jul-2017,193,7,12,18,2.9,0,3042.9
12-Jul-2017,193,7,12,19,2.3,0,2617.02
12-Jul-2017,193,7,12,20,3.1,0,2399.04
12-Jul-2017,193,7,12,21,3.2,0,2208.78
12-Jul-2017,193,7,12,22,2.4,0,1985.76
12-Jul-2017,193,7,12,23,2.4,0,1772.82
13-Jul-2017,194,7,13,0,1.7,0,1595.16
13-Jul-2017,194,7,13,1,1.9,0,1490.58
13-Jul-2017,194,7,13,2,1.4,0,1466.64
13-Jul-2017,194,7,13,3,1.7,0,1474.2
13-Jul-2017,194,7,13,4,2.1,0,1537.2
13-Jul-2017,194,7,13,5,1.6,0,1467.9
13-Jul-2017,194,7,13,6,2.1,18.66666667,1635.48
13-Jul-2017,194,7,13,7,2.2,156.75,2070.18
13-Jul-2017,194,7,13,8,4,289.0277778,2957.22
13-Jul-2017,194,7,13,9,4.1,338.6111111,3218.04
13-Jul-2017,194,7,13,10,4,554.4722222,3311.28
13-Jul-2017,194,7,13,11,5.4,565.0277778,3356.64
13-Jul-2017,194,7,13,12,4.7,388.9444444,3352.86
13-Jul-2017,194,7,13,13,4.4,496.1944444,3355.38
13-Jul-2017,194,7,13,14,3.9,320.5833333,3453.66
13-Jul-2017,194,7,13,15,6.1,132.6666667,3425.94
13-Jul-2017,194,7,13,16,3.1,123.2777778,3386.88
13-Jul-2017,194,7,13,17,5.1,15.5,3311.28
13-Jul-2017,194,7,13,18,4.3,0.5277777778,2913.12
13-Jul-2017,194,7,13,19,3,0.4166666667,2535.12
13-Jul-2017,194,7,13,20,2.5,0,2307.06
13-Jul-2017,194,7,13,21,2,0,2182.32
13-Jul-2017,194,7,13,22,2.3,0,1947.96
13-Jul-2017,194,7,13,23,3.2,0,1761.48
14-Jul-2017,195,7,14,0,3.8,0,1592.64
14-Jul-2017,195,7,14,1,3.4,0,1504.44
14-Jul-2017,195,7,14,2,2.4,0,1462.86
14-Jul-2017,195,7,14,3,3.5,0,1472.94
14-Jul-2017,195,7,14,4,2.6,0,1540.98
14-Jul-2017,195,7,14,5,2.1,0,1486.8
14-Jul-2017,195,7,14,6,1.4,16.36111111,1631.7
14-Jul-2017,195,7,14,7,2.5,211.1111111,2062.62
14-Jul-2017,195,7,14,8,3.7,444.6388889,2880.36
14-Jul-2017,195,7,14,9,4.6,595.6666667,3180.24
14-Jul-2017,195,7,14,10,4.4,664.8611111,3301.2
14-Jul-2017,195,7,14,11,4.6,483.3888889,3326.4
14-Jul-2017,195,7,14,12,4.3,460.8055556,3332.7
14-Jul-2017,195,7,14,13,4.1,650.8611111,3473.82
14-Jul-2017,195,7,14,14,4.1,586.2222222,3614.94
14-Jul-2017,195,7,14,15,4.2,436.8055556,3633.84
14-Jul-2017,195,7,14,16,4.7,282.4444444,3550.68
14-Jul-2017,195,7,14,17,2.9,46.30555556,3442.32
14-Jul-2017,195,7,14,18,3.3,0,3027.78
14-Jul-2017,195,7,14,19,2.6,0,2639.7
14-Jul-2017,195,7,14,20,2.7,0,2314.62
14-Jul-2017,195,7,14,21,2.2,0,2207.52
14-Jul-2017,195,7,14,22,1.8,0,2010.96
14-Jul-2017,195,7,14,23,1.8,0,1809.36
15-Jul-2017,196,7,15,0,1.8,0,1639.26
15-Jul-2017,196,7,15,1,1.5,0,1554.84
15-Jul-2017,196,7,15,2,1.4,0,1498.14
15-Jul-2017,196,7,15,3,2.1,0,1493.1
15-Jul-2017,196,7,15,4,1.6,0,1564.92
15-Jul-2017,196,7,15,5,1.6,0,1559.88
15-Jul-2017,196,7,15,6,2.9,4.694444444,1588.86
15-Jul-2017,196,7,15,7,2.4,58.72222222,1907.64
15-Jul-2017,196,7,15,8,3.8,154.75,2620.8
15-Jul-2017,196,7,15,9,3.5,194.3888889,2901.78
15-Jul-2017,196,7,15,10,5,349.5555556,3015.18
15-Jul-2017,196,7,15,11,4.4,608.6111111,3142.44
15-Jul-2017,196,7,15,12,5.1,519.3611111,3060.54
15-Jul-2017,196,7,15,13,4.2,563.25,2916.9
15-Jul-2017,196,7,15,14,4.6,485.8611111,2589.3
15-Jul-2017,196,7,15,15,4.1,378.2777778,2344.86
15-Jul-2017,196,7,15,16,4.3,246.25,2188.62
15-Jul-2017,196,7,15,17,3.3,50.69444444,2294.46
15-Jul-2017,196,7,15,18,2.7,0,2407.86
15-Jul-2017,196,7,15,19,2.7,0,2309.58
15-Jul-2017,196,7,15,20,3.3,0,2168.46
15-Jul-2017,196,7,15,21,3.6,0,2063.88
15-Jul-2017,196,7,15,22,2.8,0,1946.7
15-Jul-2017,196,7,15,23,2.2,0,1804.32
16-Jul-2017,197,7,16,0,2.8,0,1684.62
16-Jul-2017,197,7,16,1,2.9,0,1595.16
16-Jul-2017,197,7,16,2,2.5,0,1543.5
16-Jul-2017,197,7,16,3,3.2,0,1490.58
16-Jul-2017,197,7,16,4,2.6,0,1440.18
16-Jul-2017,197,7,16,5,2.2,0,1422.54
16-Jul-2017,197,7,16,6,2.2,11.80555556,1324.26
16-Jul-2017,197,7,16,7,4,120.8611111,1392.3
16-Jul-2017,197,7,16,8,5.6,259.5277778,1480.5
16-Jul-2017,197,7,16,9,4.7,397.3888889,1553.58
16-Jul-2017,197,7,16,10,4.9,409.3333333,1622.88
16-Jul-2017,197,7,16,11,3.6,434.3611111,1653.12
16-Jul-2017,197,7,16,12,5.4,440.4444444,1659.42
16-Jul-2017,197,7,16,13,4.4,415.3333333,1612.8
16-Jul-2017,197,7,16,14,4.7,501.0555556,1629.18
16-Jul-2017,197,7,16,15,4.2,319.4166667,1677.06
16-Jul-2017,197,7,16,16,3.6,99.77777778,1658.16
16-Jul-2017,197,7,16,17,3.3,30.16666667,1983.24
16-Jul-2017,197,7,16,18,4.3,0,2106.72
16-Jul-2017,197,7,16,19,3.4,0,2056.32
16-Jul-2017,197,7,16,20,3.8,0,1990.8
16-Jul-2017,197,7,16,21,3.2,0,1966.86
16-Jul-2017,197,7,16,22,2.9,0,1850.94
16-Jul-2017,197,7,16,23,3.7,0,1669.5
17-Jul-2017,198,7,17,0,3.4,0,1538.46
17-Jul-2017,198,7,17,1,2.5,0,1467.9
17-Jul-2017,198,7,17,2,3,0,1457.82
17-Jul-2017,198,7,17,3,2.3,0,1455.3
17-Jul-2017,198,7,17,4,2.2,0,1512
17-Jul-2017,198,7,17,5,1.9,0,1481.76
17-Jul-2017,198,7,17,6,2.4,11.61111111,1601.46
17-Jul-2017,198,7,17,7,2.9,164.3055556,2065.14
17-Jul-2017,198,7,17,8,4.5,334.3888889,2900.52
17-Jul-2017,198,7,17,9,5.1,380.1666667,3088.26
17-Jul-2017,198,7,17,10,4.5,430.4444444,3265.92
17-Jul-2017,198,7,17,11,4.8,768.4444444,3339
17-Jul-2017,198,7,17,12,4,461.25,3244.5
17-Jul-2017,198,7,17,13,4.5,633.6666667,3373.02
17-Jul-2017,198,7,17,14,4.2,577.8611111,3480.12
17-Jul-2017,198,7,17,15,5.9,312.1388889,3496.5
17-Jul-2017,198,7,17,16,3.7,150.75,3395.7
17-Jul-2017,198,7,17,17,3.5,78.86111111,3339
17-Jul-2017,198,7,17,18,3.4,0.05555555556,2899.26
17-Jul-2017,198,7,17,19,2.4,0.5,2523.78
17-Jul-2017,198,7,17,20,1.9,0,2298.24
17-Jul-2017,198,7,17,21,3,0,2179.8
17-Jul-2017,198,7,17,22,1,0,1989.54
17-Jul-2017,198,7,17,23,2.3,0,1771.56
18-Jul-2017,199,7,18,0,2.4,0,1630.44
18-Jul-2017,199,7,18,1,1.5,0,1540.98
18-Jul-2017,199,7,18,2,0.2,0,1508.22
18-Jul-2017,199,7,18,3,1.4,0,1508.22
18-Jul-2017,199,7,18,4,1.1,0,1558.62
18-Jul-2017,199,7,18,5,0.7,0,1488.06
18-Jul-2017,199,7,18,6,0.7,32.38888889,1634.22
18-Jul-2017,199,7,18,7,0.9,82.97222222,2100.42
18-Jul-2017,199,7,18,8,2.6,186.25,2852.64
18-Jul-2017,199,7,18,9,2.7,470.9166667,3161.34
18-Jul-2017,199,7,18,10,3.9,562.1944444,3296.16
18-Jul-2017,199,7,18,11,2.3,500.1111111,3380.58
18-Jul-2017,199,7,18,12,2.5,619.9166667,3351.6
18-Jul-2017,199,7,18,13,3.2,552.4722222,3333.96
18-Jul-2017,199,7,18,14,3.5,512.6111111,3501.54
18-Jul-2017,199,7,18,15,3.8,354.7777778,3538.08
18-Jul-2017,199,7,18,16,3,153.6944444,3492.72
18-Jul-2017,199,7,18,17,2.2,105.4166667,3415.86
18-Jul-2017,199,7,18,18,2.1,0,3026.52
18-Jul-2017,199,7,18,19,3,0,2599.38
18-Jul-2017,199,7,18,20,2.3,0,2375.1
18-Jul-2017,199,7,18,21,2.9,0,2183.58
18-Jul-2017,199,7,18,22,2.5,0,1993.32
18-Jul-2017,199,7,18,23,2.9,0,1779.12
19-Jul-2017,200,7,19,0,1.7,0,1612.8
19-Jul-2017,200,7,19,1,1.3,0,1538.46
19-Jul-2017,200,7,19,2,1.6,0,1485.54
19-Jul-2017,200,7,19,3,2.8,0,1499.4
19-Jul-2017,200,7,19,4,0.5,0,1542.24
19-Jul-2017,200,7,19,5,0.3,0,1495.62
19-Jul-2017,200,7,19,6,1.5,20.97222222,1661.94
19-Jul-2017,200,7,19,7,1,136.3888889,2133.18
19-Jul-2017,200,7,19,8,2.5,323.3888889,2942.1
19-Jul-2017,200,7,19,9,2.8,315.5,3278.52
19-Jul-2017,200,7,19,10,2.9,275.3333333,3378.06
19-Jul-2017,200,7,19,11,3.1,264.0833333,3386.88
19-Jul-2017,200,7,19,12,2.6,336.5277778,3311.28
19-Jul-2017,200,7,19,13,2.4,387.5277778,3341.52
19-Jul-2017,200,7,19,14,2,237.75,3408.3
19-Jul-2017,200,7,19,15,2.7,224.3333333,3447.36
19-Jul-2017,200,7,19,16,2.2,175.0555556,3510.36
19-Jul-2017,200,7,19,17,2.4,51.72222222,3454.92
19-Jul-2017,200,7,19,18,2.1,0.1944444444,3006.36
19-Jul-2017,200,7,19,19,3.1,0,2628.36
19-Jul-2017,200,7,19,20,2.4,0,2392.74
19-Jul-2017,200,7,19,21,1.5,0,2196.18
19-Jul-2017,200,7,19,22,1.8,0,2028.6
19-Jul-2017,200,7,19,23,2.7,0,1843.38
20-Jul-2017,201,7,20,0,1.5,0,1656.9
20-Jul-2017,201,7,20,1,0.7,0,1557.36
20-Jul-2017,201,7,20,2,1.5,0,1510.74
20-Jul-2017,201,7,20,3,1.6,0,1514.52
20-Jul-2017,201,7,20,4,1.2,0,1578.78
20-Jul-2017,201,7,20,5,1.8,0,1563.66
20-Jul-2017,201,7,20,6,1.9,5.722222222,1732.5
20-Jul-2017,201,7,20,7,2,35,2160.9
20-Jul-2017,201,7,20,8,2.7,137.1388889,2890.44
20-Jul-2017,201,7,20,9,2.4,188.4722222,3133.62
20-Jul-2017,201,7,20,10,2.7,230.6944444,3317.58
20-Jul-2017,201,7,20,11,3,446.8888889,3409.56
20-Jul-2017,201,7,20,12,2.6,536.3333333,3332.7
20-Jul-2017,201,7,20,13,3,361.8055556,3307.5
20-Jul-2017,201,7,20,14,2.5,497.2222222,3539.34
20-Jul-2017,201,7,20,15,2.6,192.3333333,3563.28
20-Jul-2017,201,7,20,16,3.4,116.5,3493.98
20-Jul-2017,201,7,20,17,4.1,19.47222222,3379.32
20-Jul-2017,201,7,20,18,2.9,0.4722222222,2900.52
20-Jul-2017,201,7,20,19,2,0,2589.3
20-Jul-2017,201,7,20,20,2.5,0,2400.3
20-Jul-2017,201,7,20,21,2.9,0,2223.9
20-Jul-2017,201,7,20,22,2,0,2010.96
20-Jul-2017,201,7,20,23,2.1,0,1814.4
21-Jul-2017,202,7,21,0,2.4,0,1663.2
21-Jul-2017,202,7,21,1,1.5,0,1559.88
21-Jul-2017,202,7,21,2,2.4,0,1510.74
21-Jul-2017,202,7,21,3,2.5,0,1509.48
21-Jul-2017,202,7,21,4,1.2,0,1572.48
21-Jul-2017,202,7,21,5,1.7,0,1601.46
21-Jul-2017,202,7,21,6,2.5,2.416666667,1733.76
21-Jul-2017,202,7,21,7,2.9,54.86111111,2120.58
21-Jul-2017,202,7,21,8,1.9,72.63888889,2824.92
21-Jul-2017,202,7,21,9,3.6,104.6666667,3055.5
21-Jul-2017,202,7,21,10,2.7,168.6666667,3195.36
21-Jul-2017,202,7,21,11,5.2,180.9166667,3206.7
21-Jul-2017,202,7,21,12,2.3,285.9722222,3151.26
21-Jul-2017,202,7,21,13,3.2,455.8888889,3200.4
21-Jul-2017,202,7,21,14,3.4,186.0555556,3283.56
21-Jul-2017,202,7,21,15,3.2,226.7222222,3326.4
21-Jul-2017,202,7,21,16,4.1,107.1111111,3373.02
21-Jul-2017,202,7,21,17,3.3,20.75,3333.96
21-Jul-2017,202,7,21,18,2.1,0,2892.96
21-Jul-2017,202,7,21,19,2.6,0,2576.7
21-Jul-2017,202,7,21,20,1.6,0,2303.28
21-Jul-2017,202,7,21,21,1.2,0,2155.86
21-Jul-2017,202,7,21,22,0.3,0,1999.62
21-Jul-2017,202,7,21,23,0,0,1782.9
22-Jul-2017,203,7,22,0,0,0,1630.44
22-Jul-2017,203,7,22,1,0.1,0,1534.68
22-Jul-2017,203,7,22,2,0,0,1476.72
22-Jul-2017,203,7,22,3,1.4,0,1499.4
22-Jul-2017,203,7,22,4,0.1,0,1573.74
22-Jul-2017,203,7,22,5,0.9,0,1564.92
22-Jul-2017,203,7,22,6,0,10.86111111,1639.26
22-Jul-2017,203,7,22,7,0.6,51.75,1930.32
22-Jul-2017,203,7,22,8,2.1,119.8888889,2547.72
22-Jul-2017,203,7,22,9,2.9,188.5555556,2813.58
22-Jul-2017,203,7,22,10,2.4,304.9722222,2953.44
22-Jul-2017,203,7,22,11,3.8,576.6111111,3018.96
22-Jul-2017,203,7,22,12,2.1,579.5,2989.98
22-Jul-2017,203,7,22,13,3,594.1666667,2779.56
22-Jul-2017,203,7,22,14,1.3,275.75,2474.64
22-Jul-2017,203,7,22,15,1.8,216.75,2294.46
22-Jul-2017,203,7,22,16,0.8,143.0555556,2145.78
22-Jul-2017,203,7,22,17,0.3,59.94444444,2308.32
22-Jul-2017,203,7,22,18,2.2,0,2415.42
22-Jul-2017,203,7,22,19,2.3,0,2286.9
22-Jul-2017,203,7,22,20,1.6,0,2177.28
22-Jul-2017,203,7,22,21,1.5,0,2062.62
22-Jul-2017,203,7,22,22,1.4,0,1985.76
22-Jul-2017,203,7,22,23,1.6,0,1827
23-Jul-2017,204,7,23,0,0.4,0,1688.4
23-Jul-2017,204,7,23,1,0.3,0,1610.28
23-Jul-2017,204,7,23,2,0.5,0,1552.32
23-Jul-2017,204,7,23,3,1.4,0,1488.06
23-Jul-2017,204,7,23,4,0.1,0,1469.16
23-Jul-2017,204,7,23,5,0.4,0,1420.02
23-Jul-2017,204,7,23,6,0.6,4.222222222,1364.58
23-Jul-2017,204,7,23,7,1.3,59.97222222,1428.84
23-Jul-2017,204,7,23,8,0.3,191.9722222,1498.14
23-Jul-2017,204,7,23,9,1.9,292.25,1582.56
23-Jul-2017,204,7,23,10,0.7,317.6666667,1644.3
23-Jul-2017,204,7,23,11,1.8,558.4722222,1708.56
23-Jul-2017,204,7,23,12,4.9,268.7222222,1680.84
23-Jul-2017,204,7,23,13,3.7,505.0833333,1619.1
23-Jul-2017,204,7,23,14,3.9,573.8055556,1593.9
23-Jul-2017,204,7,23,15,3.1,188.3055556,1636.74
23-Jul-2017,204,7,23,16,4,170.5277778,1711.08
23-Jul-2017,204,7,23,17,1.3,27.08333333,1963.08
23-Jul-2017,204,7,23,18,2,0.1944444444,2107.98
23-Jul-2017,204,7,23,19,2.7,0,2068.92
23-Jul-2017,204,7,23,20,2.8,0,1999.62
23-Jul-2017,204,7,23,21,2.1,0,1969.38
23-Jul-2017,204,7,23,22,1.3,0,1862.28
23-Jul-2017,204,7,23,23,1.7,0,1723.68
24-Jul-2017,205,7,24,0,1.4,0,1527.12
24-Jul-2017,205,7,24,1,1.1,0,1442.7
24-Jul-2017,205,7,24,2,1.3,0,1418.76
24-Jul-2017,205,7,24,3,2.1,0,1430.1
24-Jul-2017,205,7,24,4,2.7,0,1510.74
24-Jul-2017,205,7,24,5,1.3,0,1455.3
24-Jul-2017,205,7,24,6,1.3,10.61111111,1640.52
24-Jul-2017,205,7,24,7,0.5,170.6666667,2033.64
24-Jul-2017,205,7,24,8,5.2,444.75,2774.52
24-Jul-2017,205,7,24,9,5.3,702.75,3080.7
24-Jul-2017,205,7,24,10,5.2,735.8333333,3259.62
24-Jul-2017,205,7,24,11,4.1,632.1666667,3283.56
24-Jul-2017,205,7,24,12,4.6,801.0277778,3254.58
24-Jul-2017,205,7,24,13,4.7,725.5555556,3344.04
24-Jul-2017,205,7,24,14,4.1,695.6388889,3481.38
24-Jul-2017,205,7,24,15,3.4,383.8333333,3522.96
24-Jul-2017,205,7,24,16,4.3,351.1111111,3448.62
24-Jul-2017,205,7,24,17,2.9,69.05555556,3333.96
24-Jul-2017,205,7,24,18,3.1,0,2959.74
24-Jul-2017,205,7,24,19,2.8,0,2516.22
24-Jul-2017,205,7,24,20,2.5,0,2284.38
24-Jul-2017,205,7,24,21,2.5,0,2144.52
24-Jul-2017,205,7,24,22,2.4,0,1932.84
24-Jul-2017,205,7,24,23,2.3,0,1728.72
25-Jul-2017,206,7,25,0,2.4,0,1588.86
25-Jul-2017,206,7,25,1,1.9,0,1495.62
25-Jul-2017,206,7,25,2,2.3,0,1443.96
25-Jul-2017,206,7,25,3,2.2,0,1454.04
25-Jul-2017,206,7,25,4,3.4,0,1501.92
25-Jul-2017,206,7,25,5,2.8,0,1464.12
25-Jul-2017,206,7,25,6,2.3,15.5,1663.2
25-Jul-2017,206,7,25,7,3.1,72.19444444,2095.38
25-Jul-2017,206,7,25,8,3.5,193.25,2827.44
25-Jul-2017,206,7,25,9,4.2,415.4722222,3095.82
25-Jul-2017,206,7,25,10,4.7,372.0277778,3273.48
25-Jul-2017,206,7,25,11,3.3,249.8888889,3321.36
25-Jul-2017,206,7,25,12,3.8,463.6388889,3330.18
25-Jul-2017,206,7,25,13,4.4,667.0833333,3381.84
25-Jul-2017,206,7,25,14,4.5,599.9166667,3535.56
25-Jul-2017,206,7,25,15,5.2,471.3055556,3603.6
25-Jul-2017,206,7,25,16,4.9,323.75,3491.46
25-Jul-2017,206,7,25,17,3.1,79.97222222,3361.68
25-Jul-2017,206,7,25,18,2.6,0,3036.6
25-Jul-2017,206,7,25,19,3.1,0,2643.48
25-Jul-2017,206,7,25,20,2.3,0,2387.7
25-Jul-2017,206,7,25,21,2.7,0,2199.96
25-Jul-2017,206,7,25,22,3.2,0,2005.92
25-Jul-2017,206,7,25,23,2.4,0,1758.96
26-Jul-2017,207,7,26,0,3.5,0,1592.64
26-Jul-2017,207,7,26,1,3.1,0,1510.74
26-Jul-2017,207,7,26,2,2.7,0,1452.78
26-Jul-2017,207,7,26,3,2.7,0,1466.64
26-Jul-2017,207,7,26,4,2,0,1512
26-Jul-2017,207,7,26,5,2.8,0,1479.24
26-Jul-2017,207,7,26,6,2.3,10.16666667,1685.88
26-Jul-2017,207,7,26,7,2.9,85.22222222,2111.76
26-Jul-2017,207,7,26,8,3.5,164.1944444,2831.22
26-Jul-2017,207,7,26,9,4.3,272.9444444,3103.38
26-Jul-2017,207,7,26,10,5,509.4722222,3205.44
26-Jul-2017,207,7,26,11,4.4,409.8611111,3226.86
26-Jul-2017,207,7,26,12,2.7,262.5833333,3228.12
26-Jul-2017,207,7,26,13,3.2,736.6111111,3286.08
26-Jul-2017,207,7,26,14,3.4,580.6944444,3490.2
26-Jul-2017,207,7,26,15,5.1,273.8611111,3512.88
26-Jul-2017,207,7,26,16,3.7,356.2222222,3462.48
26-Jul-2017,207,7,26,17,2.7,72.86111111,3272.22
26-Jul-2017,207,7,26,18,2.2,0,2919.42
26-Jul-2017,207,7,26,19,2.9,0,2595.6
26-Jul-2017,207,7,26,20,1.9,0,2324.7
26-Jul-2017,207,7,26,21,1.9,0,2177.28
26-Jul-2017,207,7,26,22,1.5,0,1976.94
26-Jul-2017,207,7,26,23,1.6,0,1777.86
27-Jul-2017,208,7,27,0,1.9,0,1592.64
27-Jul-2017,208,7,27,1,1.6,0,1495.62
27-Jul-2017,208,7,27,2,2.2,0,1461.6
27-Jul-2017,208,7,27,3,3.4,0,1461.6
27-Jul-2017,208,7,27,4,2.1,0,1514.52
27-Jul-2017,208,7,27,5,1.1,0,1489.32
27-Jul-2017,208,7,27,6,2.5,6.138888889,1669.5
27-Jul-2017,208,7,27,7,3.5,65.30555556,2080.26
27-Jul-2017,208,7,27,8,3.7,131.3055556,2814.84
27-Jul-2017,208,7,27,9,4.6,196.8055556,3113.46
27-Jul-2017,208,7,27,10,3.5,182.8611111,3322.62
27-Jul-2017,208,7,27,11,3.8,241.25,3333.96
27-Jul-2017,208,7,27,12,3.9,326.6944444,3286.08
27-Jul-2017,208,7,27,13,4.6,395.9722222,3333.96
27-Jul-2017,208,7,27,14,3.1,258.8611111,3462.48
27-Jul-2017,208,7,27,15,3.1,172.3611111,3491.46
27-Jul-2017,208,7,27,16,3.6,98.19444444,3381.84
27-Jul-2017,208,7,27,17,3.1,22.38888889,3395.7
27-Jul-2017,208,7,27,18,2.7,0.08333333333,3021.48
27-Jul-2017,208,7,27,19,2.8,0,2677.5
27-Jul-2017,208,7,27,20,3.5,0,2451.96
27-Jul-2017,208,7,27,21,2.9,0,2220.12
27-Jul-2017,208,7,27,22,2.5,0,1993.32
27-Jul-2017,208,7,27,23,2.7,0,1811.88
28-Jul-2017,209,7,28,0,2.7,0,1626.66
28-Jul-2017,209,7,28,1,3.2,0,1517.04
28-Jul-2017,209,7,28,2,3.1,0,1479.24
28-Jul-2017,209,7,28,3,2.7,0,1496.88
28-Jul-2017,209,7,28,4,2.5,0,1538.46
28-Jul-2017,209,7,28,5,2.2,0,1525.86
